id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
196265,"Cosy City Flat, 6min. old town, 16min. trade show",14870835,Dominik,,Au-Haidhausen,48.120939897048316,11.576968266475092,Entire home/apt,113,7,77,2024-09-23,0.50,1,350,4,
197197,"Quiet room, own bath + entrance, 20 min to center",961042,Michael,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08972,11.51393,Private room,,4,271,2024-12-06,1.68,1,0,13,
198942,Charming quiet room near Michaelipark,971759,Anna C,,Berg am Laim,48.1177,11.64272,Private room,59,45,145,2024-12-07,0.94,1,58,15,
198990,Wohnen am Schloss Nymphenburg,959791,Heidrun,,Neuhausen-Nymphenburg,48.15797,11.51046,Entire home/apt,68,180,19,2024-11-17,0.12,1,145,2,
199066,COMFORTABLE ATTIC FLOOR DWELLING,972246,Cordula,,Untergiesing-Harlaching,48.09092,11.56088,Private room,150,3,460,2024-12-08,2.85,1,127,34,
199099,cosy little aparment central in Munich,972392,Ingrid,,Obergiesing,48.11511,11.59193,Entire home/apt,80,7,34,2024-11-04,0.82,1,252,10,
199256,Nice room in super central location,972992,Heide,,Maxvorstadt,48.15017,11.56221,Private room,34,3,382,2024-12-22,2.56,1,121,55,
199797,5 min. close to ENGLISCHER GARTEN,976495,Brigitte,,Schwabing-Freimann,48.16618,11.58973,Entire home/apt,105,2,59,2024-10-01,0.37,1,259,7,
199828,LUXUS PUR! Exklusives Appartement,976581,Gisela,,Maxvorstadt,48.15115,11.57403,Entire home/apt,94,60,5,2024-10-21,0.23,2,258,3,
199840,Cheerful room in beautiful house,976629,Roswitha,,Tudering-Riem,48.11712,11.67722,Private room,93,1,60,2024-11-16,0.39,1,350,7,
199843,Exclusive und trendige 3-Zi-Whng.,976581,Gisela,,Maxvorstadt,48.15054,11.57591,Entire home/apt,152,60,3,2024-10-16,0.19,2,224,2,
200782,Happy room for happy responsible  Cohousing,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12541,11.55147,Private room,29,12,27,2024-01-14,0.17,9,211,1,
200785,"Happy Double, central, green, Longterm only",982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12598,11.55346,Private room,35,5,20,2022-08-04,0.13,9,207,0,
200791,"Happy cosy room, 3 Stops to Center, longterm only",982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12407,11.55299,Private room,29,7,25,2023-09-17,0.15,9,246,0,
200795,"Beautiful room in central location, longterm",982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.124,11.55192,Private room,50,3,16,2023-04-07,0.11,9,157,0,
201628,"Beautiful bright room, 8th Floor (with lift)",986859,Christa,,Hadern,48.12583,11.48152,Private room,55,1,260,2024-11-24,1.61,1,331,39,
201694,"Gemütlich, Küche, Bad, Schlafzimmer, gesamte Etage",987114,Christine,,Ramersdorf-Perlach,48.11322,11.62443,Entire home/apt,74,2,64,2024-12-19,2.09,1,64,28,
202055,"10 Min zum Zentrum, ruhig, gemütlich",988620,Melita,,Neuhausen-Nymphenburg,48.15883,11.54617,Private room,69,3,262,2024-12-07,1.64,2,28,13,
202077,"klein aber fein, 10 Min zum Zentrum",988620,Melita,,Neuhausen-Nymphenburg,48.15865,11.54134,Private room,72,3,103,2024-11-16,0.64,2,36,8,
202489,"Oktoberfest Apt, central, 2 min to U-Bahn",991735,Anja,,Untergiesing-Harlaching,48.1074104309082,11.572239875793457,Entire home/apt,,2,32,2024-10-06,0.21,4,0,3,
205381,Classic building apartment at Prinzregentenplaz,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,149,1,668,2024-12-20,4.29,9,167,86,
205393,Comfortable apartment with self-check-in.,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,76,1,580,2024-12-23,3.82,9,160,72,
205401,Modern apartment with self-check-in.,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,94,1,843,2024-12-23,5.42,9,198,95,
205415,Family apartment in best location,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,108,1,771,2024-12-24,5.08,9,162,89,
205431,New York style apartment in Munich,1009438,Alex,,Schwanthalerhöhe,48.13661,11.53075,Entire home/apt,106,1,914,2024-12-24,5.76,9,157,100,
206288,"modern, bright & quiet in Giesing",1014517,Emmanuel,,Obergiesing,48.11008,11.59345,Entire home/apt,126,10,127,2024-11-16,0.83,1,105,23,
210348,one  quiet nice room in a condo in central munich,1037376,Doris,,Ludwigsvorstadt-Isarvorstadt,48.12401,11.56119,Private room,,2,90,2024-10-01,0.59,2,246,7,
211291,GOOD PRICE - IDEAL LOCATION!,1041701,Renate,,Maxvorstadt,48.14614,11.54296,Entire home/apt,,1,22,2022-11-30,0.14,1,0,0,
211374,"Trade fair center Riem by foot, U2 Messest. Ost",1049489,Sonja,,Tudering-Riem,48.13176610787099,11.702565103769302,Private room,62,2,220,2024-12-04,1.40,1,206,20,
216529,"Charming, central, quiet 2.5 room flat Haidhausen",37354,Werner,,Au-Haidhausen,48.13072,11.59324,Entire home/apt,222,5,22,2024-10-19,0.18,1,171,2,
217148,"ruhiges helles Zi, verkehrsgünstig",949953,Sybille,,Feldmoching-Hasenbergl,48.19329,11.53275,Private room,32,14,115,2024-10-07,0.71,1,47,8,
217313,Munich City Big House+garden near Westpark,1122306,Manfred,,Sendling-Westpark,48.12735,11.51318,Entire home/apt,850,5,24,2024-08-03,0.16,1,206,3,
218080,Modern apartment in Haidhausen,1041175,Jakob,,Au-Haidhausen,48.12356,11.5955,Entire home/apt,55,180,52,2024-04-29,0.46,1,365,4,
218860,nice apartment near fairground,1078978,Sylvia,,Berg am Laim,48.11953,11.64244,Entire home/apt,,2,63,2024-10-27,0.42,1,310,13,
221777,"Close to Octoberfest, but quiet!",1133538,Marlies,,Maxvorstadt,48.15172,11.5604,Entire home/apt,,2,17,2019-10-27,0.12,1,0,0,
222924,"Blue Room,1. Floor, Messe Riem",1157644,Eva,,Tudering-Riem,48.10496,11.69867,Private room,49,180,37,2023-07-21,0.23,3,364,0,
224209,"Very nice, private room, Central",1166691,Adelheid,,Obergiesing,48.11631,11.58107,Private room,,8,206,2024-11-23,1.28,1,0,16,
225414,Flat incl. garden in Munich,1174395,Prince,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07739,11.51349,Entire home/apt,70,7,15,2024-08-10,0.11,1,365,2,
225421,Very quiet apartment in a peaceful city quarter,1174413,Marco,,Untergiesing-Harlaching,48.08084,11.55063,Entire home/apt,76,2,223,2024-12-12,1.38,1,348,17,
227106,Modern and quiet apartment,1041074,Kerstin,,Tudering-Riem,48.11064,11.70094,Entire home/apt,89,2,79,2024-12-06,0.53,1,333,12,
227892,"Room at Trade Fair - own entrance, kitchen, bath",1188789,Tilman,,Tudering-Riem,48.12988,11.7017,Private room,,3,60,2022-10-29,0.38,1,5,0,
228721,Room in 2-Room -Apartment,1193810,Emmanuel,,Au-Haidhausen,48.12085,11.57736,Private room,75,5,7,2024-10-31,0.04,1,70,1,
228867,"CityHome,""Downtown"" 20% DISC./monthly! AC/Parking",1041450,Werner,,Maxvorstadt,48.14468,11.56131,Entire home/apt,189,3,36,2024-07-29,0.32,6,359,1,
230414,"Dear happy, experienced travellers,  Be happy!",982145,Sylvester,,Neuhausen-Nymphenburg,48.1574,11.54133,Private room,55,3,6,2019-11-02,0.04,9,240,0,
232430,Modern loft apartment,1171020,Hans-Martin,,Tudering-Riem,48.11636,11.6986,Entire home/apt,194,3,86,2024-11-15,0.54,1,243,11,
233119,Luxury 2-room apartment,1210398,Olivera,,Milbertshofen-Am Hart,48.17887,11.56708,Entire home/apt,,28,0,,,4,0,0,
240218,Directly loc.t.t. fiera& Metro,1041362,Grazia,,Tudering-Riem,48.12775,11.7013,Private room,98,2,72,2024-11-15,0.48,2,162,15,
241375,Large  Center Apartment,1100623,Ray,,Altstadt-Lehel,48.13652,11.58869,Entire home/apt,,10,65,2019-12-02,0.62,1,0,0,
243209,House with fantastic terrace,1040938,Ingrid,,Sendling-Westpark,48.11019,11.50695,Entire home/apt,,360,0,,,1,0,0,
252987,"Beautiful, modern & quiet apartment in Schwabing",1069562,Florian,,Schwabing-Freimann,48.15943,11.58208,Entire home/apt,131,2,40,2024-12-10,0.26,1,209,6,
266180,room near Nymphenburg castle ground,1395678,Frank Und Joachim,,Pasing-Obermenzing,48.15560959507555,11.47189009900693,Private room,50,2,209,2024-11-14,1.33,1,331,22,
278289,"15 min to centre, 5 min to M.O.C",1452765,Konstantin,,Schwabing-Freimann,48.19247,11.61328,Private room,47,3,89,2024-11-17,0.56,1,155,11,
280995,Very beautifully furnished 1-room Apartment,1210398,Olivera,,Milbertshofen-Am Hart,48.17877,11.56679,Entire home/apt,,30,1,2020-10-31,0.02,4,0,0,
285938,Gemütliches Zimmer in  stilvoller Altbauwohnung,1488030,Natalie,,Neuhausen-Nymphenburg,48.14658,11.53331,Private room,55,2,209,2024-07-30,1.35,3,70,8,
309196,Schönes Apartment im Dachgeschoss,1057081,Martin,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08367,11.52772,Private room,58,21,33,2024-11-22,0.25,1,115,6,
311242,TOP Studio! 10 minutes to city centre & trade fair,1600843,Matt,,Obergiesing,48.11723,11.58942,Entire home/apt,50,90,137,2024-11-28,0.90,1,250,14,
315684,Roof Gallery Munich - Luxury flat,1621313,Regina,,Hadern,48.12917,11.48554,Entire home/apt,205,4,129,2024-12-19,1.14,7,238,16,
320196,"nice, bright room with shower",1637920,Wolfger,,Ramersdorf-Perlach,48.09725,11.64717,Private room,45,7,98,2024-12-13,0.63,1,32,11,
321542,Absolute quiet rooms in LOFT,1646639,Walter,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09307,11.52147,Private room,44,20,37,2024-10-01,0.24,1,303,2,IDD    L2N4J945J
406404,Wohnung München Schwabing 7OG,2024648,Tammy,,Schwabing-West,48.17723,11.58283,Entire home/apt,120,180,1,2012-11-17,0.01,4,214,0,
473201,Sunny room with view on Pariser Platz/Haidhausen,2167620,Ute,,Au-Haidhausen,48.12943,11.60082,Private room,69,2,83,2024-11-26,0.54,1,180,7,
483093,cozy-apartment - *WLAN* PARKING,2391129,Julia Und Lisa,,Ramersdorf-Perlach,48.09748,11.63993,Private room,65,2,214,2024-09-23,1.40,3,261,18,
485613,Artsy Altbauwohnung in the Center of Munich,1488030,Natalie,,Neuhausen-Nymphenburg,48.14865,11.53318,Entire home/apt,125,4,56,2023-12-26,0.38,3,47,0,
505041,centrally quiet 2 pieces flat February-April 25,1037376,Doris,,Ludwigsvorstadt-Isarvorstadt,48.12446,11.56009,Entire home/apt,67,60,7,2022-04-30,0.05,2,250,0,
526430,"Cosy place to stay near Octoberfest, Garage",2587491,Edmond,,Sendling-Westpark,48.11461,11.53505,Private room,175,1,96,2024-10-05,0.64,1,274,2,
532047,"Nice, comfortable Studio w. balcony",1210398,Olivera,,Milbertshofen-Am Hart,48.1787,11.56812,Entire home/apt,50,30,2,2017-09-30,0.02,4,55,0,
532049,Beautifully furnished 1-room Studio,1210398,Olivera,,Milbertshofen-Am Hart,48.17877,11.56679,Entire home/apt,50,30,2,2020-08-31,0.02,4,37,0,
548958,"White Room, double Room, Messe Riem",1157644,Eva,,Tudering-Riem,48.10904,11.68701,Private room,49,210,15,2019-10-31,0.10,3,179,0,
556122,Ruhiges Gartenzimmer,2735048,Pirkko,,Pasing-Obermenzing,48.15551,11.4699,Private room,69,1,233,2024-10-05,1.54,1,49,23,
574143,Wohnen am Hirschgarten - Neuhausen,2825666,Veronika,,Neuhausen-Nymphenburg,48.14449,11.51333,Private room,40,2,124,2020-08-15,0.82,1,0,0,
577095,Apartment on South Park Munich,2838170,Eugen,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0973,11.5102,Entire home/apt,,360,55,2023-07-01,0.37,1,125,0,
609851,Luxury 3 room flat at Olympiapark & English Garden,3024324,Christian,,Maxvorstadt,48.15561,11.56736,Entire home/apt,296,5,2,2018-06-08,0.02,1,61,0,
609895,Lovely gardenflat in Munich/Schwabing,2202209,Julia,,Schwabing-Freimann,48.16719,11.58906,Entire home/apt,100,2,6,2024-12-09,1.25,1,305,6,
625551,Grünes Ambiente in ruhiger Wohnlage,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,43,1,83,2024-12-08,0.55,1,89,11,
633836,!Sunny Nice Apartment *60m²-Loft* !,2391129,Julia Und Lisa,,Ramersdorf-Perlach,48.09789,11.63814,Entire home/apt,75,2,276,2024-10-26,1.85,3,261,15,
648368,Close to Oktoberfest and city!,991735,Anja,,Laim,48.135440826416016,11.521140098571777,Entire home/apt,,2,32,2024-10-06,0.23,4,0,6,
649493,In the middle of Schwabing big room with balcony,949632,Sabine,,Schwabing-West,48.16392,11.56915,Private room,99,1,37,2024-10-07,0.25,2,365,11,
650265,Beautiful sunny city studio to relax!,1027824,Kat,,Sendling,48.11295,11.54729,Entire home/apt,54,8,60,2024-11-10,0.40,1,65,5,
664050,helles schönes Zimmer zentral,3353275,Babett,,Maxvorstadt,48.15506,11.57184,Private room,73,1,134,2024-10-01,0.90,1,165,13,
667321,A small guest room in a big house,3375789,Hannelore,,Pasing-Obermenzing,48.13126,11.47215,Private room,,1,25,2017-06-01,0.17,1,0,0,
668844,wonderful attic near Oktoberfest,3385852,Anja,,Laim,48.13155,11.49591,Private room,60,3,59,2024-03-21,0.43,1,276,1,
669550,Cosy room in the heart of Munich,3390380,Alexander & Patrick,,Altstadt-Lehel,48.13469,11.58675,Private room,65,1,300,2024-09-26,2.01,1,118,10,
675433,WG-Zimmer in cooler 4er WG,3430900,Anke,,Sendling-Westpark,48.11836,11.53062,Private room,,1,0,,,1,0,0,
681769,Top location! - 2-room apt in Schwabing,3471996,Benedikt,,Schwabing-West,48.16217,11.57219,Entire home/apt,,4,25,2024-09-25,0.17,1,0,1,
683263,Interim room in charming design apartment,2882620,Anja,,Au-Haidhausen,48.12289,11.58519,Private room,95,5,53,2023-10-14,0.36,1,11,0,
684700,HIGH-CLASS 2-RoomApartm,3491203,Oliver  & Hanelore,,Ludwigsvorstadt-Isarvorstadt,48.13819,11.55466,Entire home/apt,325,2,72,2024-10-07,0.48,1,70,13,
698064,Top Location at University -15 Min to  Oktoberfest,3577420,Dieter,,Maxvorstadt,48.15187,11.57975,Entire home/apt,,2,75,2024-12-08,0.50,1,0,5,
699108,Ruhiges WG Zimmer im Einfamilienhaus,3595506,Teuta,,Tudering-Riem,48.10681942536947,11.707131550072416,Private room,60,7,19,2014-10-07,0.13,1,28,0,
700603,"Ladies only, please!",3593747,Beate,,Schwabing-Freimann,48.16782,11.58614,Private room,55,1,261,2024-12-12,1.75,1,48,32,
701005,Quick to Oktoberfest - quiet area,3596598,Patrick,,Bogenhausen,48.14201,11.62044,Private room,,2,324,2024-11-17,2.17,1,0,32,
701673,Small room in a cosy house where I also live,3601541,Christel,,Ramersdorf-Perlach,48.11806,11.62966,Private room,27,2,317,2024-12-20,2.14,1,22,45,
702583,ruhige 2 Zimmer Wohnung nähe Oktoberfest,3605832,Visit,,Ludwigsvorstadt-Isarvorstadt,48.12059,11.55908,Entire home/apt,250,2,97,2024-09-29,0.85,1,351,1,
703539,"Golden Room,1.floor, near Fair Riem",1157644,Eva,,Tudering-Riem,48.10535,11.70017,Private room,52,180,17,2019-04-13,0.12,3,270,0,
710489,Luxury loft next to Marienplatz,3657089,Marc,,Altstadt-Lehel,48.13898,11.57606,Entire home/apt,220,5,168,2024-12-07,1.13,1,221,18,
710990,Nice Apartment Munich/Pasing,3659164,William,,Pasing-Obermenzing,48.14634,11.45755,Private room,68,1,99,2024-10-06,0.67,1,271,17,
740948,Living at Munich Viktualienmarkt,3876973,Katharina,,Altstadt-Lehel,48.13988,11.57701,Entire home/apt,,22,78,2024-10-10,0.54,1,2,2,
751730,Villa München - Obermenzing,3952627,Leo,,Pasing-Obermenzing,48.16922,11.48143,Private room,,3,0,,,1,0,0,
759516,Appartment am Olympiapark,4003331,Barbara,,Schwabing-West,48.17163,11.56143,Entire home/apt,108,4,25,2024-10-21,1.28,1,205,15,
763520,optimal and central apartment,4024965,Ingrid & Nadi,,Schwanthalerhöhe,48.13768,11.54852,Entire home/apt,,90,27,2023-08-06,0.19,2,185,0,
779667,Modern flat nearby the subway,971744,Annette & Vanessa,,Maxvorstadt,48.15267,11.56491,Entire home/apt,169,3,431,2024-12-20,3.74,1,245,61,
794888,Apartment in the centre nearby Octoberfest,1591218,Thomas,,Schwanthalerhöhe,48.13779,11.54187,Entire home/apt,,2,27,2024-10-03,0.18,1,0,1,
807951,"Holydayhouse near city,near Messe",4250955,Inge,,Berg am Laim,48.1225,11.62644,Entire home/apt,110,6,117,2024-11-02,0.81,1,119,9,
817975,Zimmer mit Aussicht,4296431,Frank,,Altstadt-Lehel,48.13681,11.58743,Private room,97,1,71,2024-12-09,0.51,1,171,31,
820826,Zimmer in Loftwohnung mit Dachterrasse,4310718,Christine,,Au-Haidhausen,48.12724,11.60218,Private room,54,4,212,2024-12-18,1.45,1,123,31,
837679,Sunny 2-room apartment in Sendling,4377657,Martina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10049,11.53181,Entire home/apt,55,168,26,2024-07-26,0.18,1,266,1,
894480,small guestroom in flat oktoberfest,3301223,Ernst,,Sendling-Westpark,48.10677,11.5075,Private room,27,1,25,2024-09-09,0.20,1,80,5,
901225,Center * Calm * Bright * Garden apartment,3479008,Christian,,Schwabing-West,48.161529541015625,11.572879791259766,Entire home/apt,101,2,41,2024-12-16,0.32,2,75,12,
905799,"enjoy munic,center and relax garden",4508751,Mila,,Maxvorstadt,48.15668,11.56317,Entire home/apt,126,14,114,2023-11-12,0.80,1,262,0,
910680,CHARMING LOVESOME ALTBAU KAISERSTR!,211657,Jasmin,,Schwabing-West,48.16025,11.57744,Entire home/apt,129,4,1,2014-12-14,0.01,1,353,0,
915995,"Schöne1,5 Zi Whg im Herzen Münchens",4057943,Alessia,,Au-Haidhausen,48.13158,11.59694,Entire home/apt,,3,25,2022-04-19,0.18,1,0,0,
917644,Individual 2-room apartm. w. garden,4927869,Kris,,Moosach,48.17169,11.50316,Entire home/apt,,6,9,2022-10-01,0.10,1,0,0,
921010,Living in the City 2 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12637,11.55745,Private room,49,2,426,2024-11-11,3.11,2,0,37,
921158,Charming  sunny Vintage room Maxvorstadt,4951962,Sabine,,Maxvorstadt,48.15229,11.56408,Private room,99,2,398,2024-12-13,2.92,1,269,35,
921287,Living in the City 1 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12794,11.55787,Private room,49,2,295,2024-11-15,2.16,2,0,30,
936808,Is this the paradise?,5057324,Katharina Und Kai,,Maxvorstadt,48.15119,11.56647,Private room,72,5,51,2024-12-23,0.38,1,120,6,
944648,"Apartment, 39qm, MÜ Sendling-Westpark mit TG",5114962,Birgit,,Sendling-Westpark,48.12184,11.5341,Entire home/apt,42,90,43,2024-10-03,0.47,2,215,2,
958987,Oktoberfest  complete 4 flat central happy groups,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12392,11.55129,Entire home/apt,450,4,16,2019-09-28,0.11,9,198,0,
974971,Cosy 3 room Apt. in Mü-Riem Messe,5332269,Thomas,,Tudering-Riem,48.13359,11.68767,Entire home/apt,119,3,253,2024-12-01,1.78,2,159,32,
979733,Comforable 3 room apart. in Munich Messe 2ndFl,5332269,Thomas,,Tudering-Riem,48.1338,11.68832,Entire home/apt,113,3,228,2024-12-11,1.60,2,133,28,
991111,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14143,11.56165,Entire home/apt,181,1,485,2024-12-23,3.41,4,333,86,
991132,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14155,11.56007,Entire home/apt,192,1,435,2024-12-24,3.05,4,350,35,
1040420,Family apartment in central Munich,1009438,Alex,,Bogenhausen,48.13905,11.60826,Entire home/apt,141,1,820,2024-12-24,5.75,9,48,99,
1053919,Sunny Apartment w/sundeck in Munich,581737,Stephan,,Berg am Laim,48.1208,11.63745,Entire home/apt,135,2,185,2024-10-28,1.30,3,163,26,
1064368,2 Rooms App. in Munich,2024648,Tammy,,Milbertshofen-Am Hart,48.1777,11.58381,Entire home/apt,120,180,0,,,4,364,0,
1071257,Cozy room + privat bath Munich/Schwab/ Octoberfest,5472671,Gaby,,Maxvorstadt,48.14986,11.57504,Private room,71,2,705,2024-12-23,4.95,1,212,58,
1132304,"central, bright & nice attic flat",6211349,Christian,,Altstadt-Lehel,48.13811,11.58574,Entire home/apt,189,5,30,2024-05-27,0.21,2,10,2,
1150841,Zimmer an der U 6 (Nähe Klinikum Großhadern),6307558,Mandy,,Hadern,48.11452,11.48032,Private room,89,3,6,2024-08-03,0.07,2,82,5,
1158720,Big Bright Room Near S-Bahn (Train) 20 m²,6349372,Stefan,,Sendling,48.10807,11.53767,Private room,51,1,930,2024-11-06,6.61,1,19,15,
1228729,Cozy room - 15min to city center,6701987,Mo,,Berg am Laim,48.12895,11.61892,Private room,62,2,20,2024-10-12,0.14,1,48,13,
1238578,Super Zimmer in Haidhausen München,6751830,Katrin,,Au-Haidhausen,48.13528,11.5981,Private room,89,1,13,2024-12-04,0.09,1,53,11,
1257660,"Schöne 1,5-Zi-Whg Balkon, zentral, Maxvorstadt",6850512,Alex,,Maxvorstadt,48.14751,11.56131,Entire home/apt,,4,18,2023-09-18,0.14,1,0,0,
1328998,5 min zu Oktoberfest zu fuss :),7211536,Shpend,,Ludwigsvorstadt-Isarvorstadt,48.12444,11.55483,Entire home/apt,450,2,0,,,1,365,0,
1345323,Super central octoberfest Apartment,991735,Anja,,Schwabing-Freimann,48.17043,11.59618,Entire home/apt,,2,14,2024-10-06,0.10,4,0,2,
1359310,Oktoberfest 1Room Ap. next to U1/U3,7378013,Patrick,,Moosach,48.18009,11.52272,Entire home/apt,,5,0,,,1,0,0,
1381350,Tolle Altbauwohnung nahe Gärtnerplatz 100m2,7479978,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.13059,11.5744,Entire home/apt,,5,14,2024-08-25,0.18,1,0,1,
1385255,"25 new renovated Hotelroom, fast Wifi",3899607,Mary,,Maxvorstadt,48.14321,11.55895,Entire home/apt,,2,729,2024-10-27,5.27,4,0,53,
1394833,Cosy Apartment in the Center,7367613,Eva,,Au-Haidhausen,48.12553,11.57616,Entire home/apt,,5,8,2017-09-08,0.06,1,0,0,
1432296,"Central, 32m² furnished, Balcony",7285140,Friedrich,,Sendling,48.1151,11.53754,Entire home/apt,70,5,12,2024-12-22,0.09,2,66,2,
1434387,"17 min from City Center, 50 sqm, Free Parking",7709497,Ursula Christina,,Sendling-Westpark,48.10476,11.53142,Entire home/apt,126,1,105,2024-11-23,0.80,3,263,12,
1444156,Zweizimmerwohnung am Englischen Garten - long term,7754024,Oliver,,Altstadt-Lehel,48.14639,11.59386,Entire home/apt,150,180,1,2020-10-31,0.02,1,240,0,
1460173,Cozy Apartment near City Center (ca. 15min),4829105,Jerry,,Obergiesing,48.10506,11.59536,Entire home/apt,250,2,5,2017-09-17,0.04,1,364,0,
1478113,Right at Subway U5 perfect for city,2993131,Wolfgang,,Ramersdorf-Perlach,48.10931,11.64423,Private room,,7,183,2024-08-24,1.32,1,0,7,
1481022,Munich Central in Giesing,914691,Klaus,,Obergiesing,48.114662170410156,11.579845428466797,Entire home/apt,65,2,302,2024-12-03,2.27,2,300,31,
1481834,Best connected @Ostbahnhof (+balcony),7928047,Gordon,,Au-Haidhausen,48.128479179515686,11.600843866480345,Entire home/apt,,3,67,2024-10-01,0.53,1,0,5,
1483012,"TraumZ. ,hell, zentral+eige.Zugang",7934062,Gabi,,Milbertshofen-Am Hart,48.18774,11.57882,Private room,45,2,13,2017-07-14,0.09,1,360,0,
1505430,MUNICH OKTOBERFEST 2 rooms 4 people,8042469,Jochen,,Feldmoching-Hasenbergl,48.21767,11.54281,Private room,45,1,11,2018-05-30,0.09,7,99,0,
1505830,Central apartment with tram to Marienplatz,126453685,Domenica & Lucas,,Maxvorstadt,48.15058765916421,11.556010607445812,Entire home/apt,103,3,9,2024-12-10,1.94,3,28,9,
1518352,Cosy Apartment in Munich,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,120,3,233,2024-12-16,2.42,1,226,35,
1534335,Quiet appartement for two in Munich Laim,8182662,Mali & Albert,,Laim,48.12815,11.50612,Entire home/apt,60,28,147,2024-08-28,1.25,1,57,7,
1537237,Dream in Trudering,8196705,Franziska,,Tudering-Riem,48.11508,11.68651,Private room,65,1,124,2024-11-15,0.90,1,358,21,
1537332,Room near to Munich Fairground  ICM,8197140,Petra,,Tudering-Riem,48.12484,11.65752,Private room,,2,21,2023-09-16,0.16,1,0,0,
1553501,Stilvolle Neubauwohnung mit Grill-Loggia,8272756,Sebastian,,Schwabing-West,48.17526,11.58072,Entire home/apt,199,5,61,2024-09-02,0.46,1,35,5,
1563900,LOFT Appartment mit Alpenblick,6014635,Marius,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09456,11.53853,Entire home/apt,,5,5,2014-09-27,0.04,1,0,0,
1576125,Quiet and Relaxing Room with own Bath,8378646,Ralf,,Allach-Untermenzing,48.17912,11.46728,Private room,,1,38,2019-10-19,0.41,2,0,0,
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Ralf,,Allach-Untermenzing,48.18063,11.46759,Private room,,1,58,2020-01-19,0.65,2,0,0,
1582913,"Beautiful flat, very central",8427475,Martina,,Schwabing-West,48.16187,11.57448,Entire home/apt,88,58,20,2024-08-31,0.16,1,271,1,
1583637,Comfortable & next to the Oktoberfest,3664843,Florian,,Ludwigsvorstadt-Isarvorstadt,48.13296,11.55499,Private room,,1,165,2024-10-08,1.32,1,0,9,
1585526,Tolle Altbauwohnung im Zentrum Münchens,7680306,Katharina,,Schwanthalerhöhe,48.1385,11.52979,Private room,216,2,5,2023-08-27,0.04,2,365,0,
1596778,Quiet room in the West of Munich,8509811,Constanze,,Allach-Untermenzing,48.19147,11.45172,Private room,,1,0,,,1,0,0,
1597701,Munich - cozy room! city center,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,79,2,289,2024-12-12,2.11,1,33,18,
1603105,Okoberfest langes WE Anfang Oktober,8542422,Olivia,,Milbertshofen-Am Hart,48.18311,11.56932,Entire home/apt,,3,0,,,1,0,0,
1604360,Complete Accommodation 2 Bedrooms 4 People,8064302,Patrick,,Berg am Laim,48.12361,11.61602,Entire home/apt,257,3,60,2024-10-09,0.48,1,230,17,
1612474,Bijou: 3-Z.-Whg.  Bestlage Schwabing Engl.-Garten,5723315,Bernd,,Schwabing-Freimann,48.15418,11.58815,Entire home/apt,98,7,5,2021-08-05,0.08,1,263,0,
1626118,DOWNTOWN - Large bedroom w/own dinner table & desk,678120,Andy,,Ludwigsvorstadt-Isarvorstadt,48.12906,11.57458,Private room,,2,43,2024-12-04,0.31,1,0,4,
1632001,Schwabing Living,8670952,Stefan,,Schwabing-West,48.16276,11.57783,Entire home/apt,,6,9,2024-09-23,0.07,1,0,1,
1632238,Nice apartment in Munich!,8671232,Paul,,Neuhausen-Nymphenburg,48.15998,11.52576,Entire home/apt,,90,36,2022-02-15,0.26,1,0,0,
1634302,WG-Zimmer zum Oktoberfestwochenende,8681679,Johannes,,Pasing-Obermenzing,48.14342,11.44839,Private room,,1,0,,,1,0,0,
